CP010333.1	CP013741.1	99.876	294815	205	67	39300	334027	38964	333705	0.0	5.423e+05
CP010333.1	CP013741.1	99.834	166132	204	51	2632354	2798438	2596570	2762677	0.0	3.052e+05
CP010333.1	CP013741.1	99.907	165155	63	54	597187	762265	596405	761544	0.0	3.040e+05
CP010333.1	CP013741.1	99.874	164304	132	48	2171061	2335317	2149858	2314133	0.0	3.022e+05
CP010333.1	CP013741.1	99.943	156617	69	19	425672	582269	425268	581883	0.0	2.887e+05
CP010333.1	CP013741.1	99.931	149660	66	27	4163436	4313062	4159347	4309001	0.0	2.758e+05
CP010333.1	CP013741.1	99.936	136968	62	21	3544866	3681812	3499598	3636561	0.0	2.524e+05
CP010333.1	CP013741.1	99.942	119857	49	12	1726586	1846424	1702233	1822087	0.0	2.209e+05
CP010333.1	CP013741.1	99.921	114843	33	26	963535	1078331	962311	1077141	0.0	2.115e+05
CP010333.1	CP013741.1	99.952	104709	40	10	3369661	3474361	3327575	3432281	0.0	1.931e+05
CP010333.1	CP013741.1	99.506	105341	361	98	3926072	4031348	3925061	4030306	0.0	1.915e+05
CP010333.1	CP013741.1	99.888	98357	56	30	1098394	1196728	1095962	1194286	0.0	1.810e+05
CP010333.1	CP013741.1	99.850	97331	73	23	1308877	1406160	1308541	1405845	0.0	1.789e+05
CP010333.1	CP013741.1	99.835	94179	102	22	2859142	2953307	2823991	2918129	0.0	1.730e+05
CP010333.1	CP013741.1	99.948	92715	34	12	2527794	2620495	2503523	2596236	0.0	1.709e+05
CP010333.1	CP013741.1	99.576	92124	152	81	333522	425497	333265	425297	0.0	1.677e+05
CP010333.1	CP013741.1	99.910	91022	44	28	2063480	2154480	2042799	2133803	0.0	1.676e+05
CP010333.1	CP013741.1	99.440	91947	413	75	1488593	1580485	1478978	1570876	0.0	1.668e+05
CP010333.1	CP013741.1	99.905	85545	35	25	3222580	3308078	3179638	3265182	0.0	1.575e+05
CP010333.1	CP013741.1	99.808	77056	100	36	762368	839386	761527	838571	0.0	1.414e+05
CP010333.1	CP013741.1	99.894	73448	34	22	856056	929469	855012	928449	0.0	1.352e+05
CP010333.1	CP013741.1	99.843	69869	57	17	1217055	1286884	1216699	1286553	0.0	1.284e+05
