AL450380.1	CP013741.1	79.670	19159	3504	247	2793920	2812904	3220255	3201314	0.0	13441
AL450380.1	CP013741.1	86.359	7844	1025	39	2269270	2277093	769009	761191	0.0	8516
AL450380.1	CP013741.1	94.669	4990	189	41	1341143	1346097	1471546	1476493	0.0	7670
AL450380.1	CP013741.1	80.758	9282	1705	60	1396601	1405852	2806222	2796992	0.0	7171
AL450380.1	CP013741.1	81.368	8507	1469	89	180003	188453	3247195	3238749	0.0	6822
AL450380.1	CP013741.1	84.409	6414	929	43	194160	200535	3229819	3223439	0.0	6239
AL450380.1	CP013741.1	81.563	6579	1178	31	77465	84030	4304905	4298349	0.0	5397
AL450380.1	CP013741.1	79.593	7811	1359	149	2024662	2032371	3286668	3294344	0.0	5376
AL450380.1	CP013741.1	78.129	7439	1497	99	3016493	3023888	350831	343480	0.0	4604
AL450380.1	CP013741.1	81.093	5728	1035	35	1862215	1867909	2006727	2001015	0.0	4534
AL450380.1	CP013741.1	80.655	5893	1062	63	1959885	1965748	2461083	2466926	0.0	4495
AL450380.1	CP013741.1	79.358	5954	1105	74	266057	271975	4058090	4052226	0.0	4072
AL450380.1	CP013741.1	82.388	4582	770	29	480610	485172	3816388	3811825	0.0	3956
AL450380.1	CP013741.1	77.871	6521	1321	88	1502246	1508692	1777962	1784434	0.0	3936
AL450380.1	CP013741.1	79.417	5524	1024	83	2880041	2885521	621934	616481	0.0	3797
AL450380.1	CP013741.1	86.118	3436	459	14	1260024	1263447	1392261	1395690	0.0	3687
AL450380.1	CP013741.1	78.860	5563	1059	80	1767602	1773114	2703014	2708509	0.0	3650
AL450380.1	CP013741.1	81.314	4474	765	44	2064072	2068516	3334559	3338990	0.0	3565
AL450380.1	CP013741.1	85.668	3398	465	13	2569164	2572543	960593	957200	0.0	3557
AL450380.1	CP013741.1	82.407	4047	624	60	2093472	2097461	3358726	3362741	0.0	3448
AL450380.1	CP013741.1	77.504	5921	1179	97	1490879	1496727	2740519	2734680	0.0	3413
AL450380.1	CP013741.1	79.766	4784	896	46	720590	725327	1647087	1651844	0.0	3406
AL450380.1	CP013741.1	80.727	4431	764	57	2894834	2899216	605586	601198	0.0	3369
AL450380.1	CP013741.1	82.342	3902	646	29	678806	682691	1591953	1595827	0.0	3349
AL450380.1	CP013741.1	85.500	3207	452	12	921040	924240	3566750	3563551	0.0	3334
AL450380.1	CP013741.1	81.706	4034	687	38	1422548	1426548	1732767	1736782	0.0	3314
AL450380.1	CP013741.1	79.536	4657	842	70	384309	388931	500786	496207	0.0	3217
