CP010333.1	FR878060.1	99.907	180016	67	58	582337	762265	577242	757244	0.0	3.314e+05
CP010333.1	FR878060.1	99.897	172234	63	65	2355826	2527950	2347860	2520087	0.0	3.170e+05
CP010333.1	FR878060.1	99.929	171131	56	36	2627339	2798438	2621500	2792596	0.0	3.153e+05
CP010333.1	FR878060.1	99.904	165449	83	54	1461334	1626745	1456658	1622067	0.0	3.046e+05
CP010333.1	FR878060.1	99.890	165048	92	53	2170309	2335317	2165208	2330205	0.0	3.037e+05
CP010333.1	FR878060.1	99.924	155609	59	22	3544866	3700452	3534594	3690165	0.0	2.866e+05
CP010333.1	FR878060.1	99.942	152070	65	18	1726586	1878632	1720331	1872400	0.0	2.803e+05
CP010333.1	FR878060.1	99.918	145846	83	21	425570	571396	420760	566588	0.0	2.686e+05
CP010333.1	FR878060.1	99.943	139740	56	20	4171105	4310826	4175984	4315717	0.0	2.576e+05
CP010333.1	FR878060.1	99.934	114983	40	22	963376	1078331	956409	1071382	0.0	2.119e+05
CP010333.1	FR878060.1	99.955	114238	37	11	3369661	3483889	3359028	3473260	0.0	2.107e+05
CP010333.1	FR878060.1	99.841	113978	108	33	1308877	1422795	1304351	1418314	0.0	2.094e+05
CP010333.1	FR878060.1	99.898	112512	69	27	2998393	3110873	2983662	3096158	0.0	2.071e+05
CP010333.1	FR878060.1	99.733	112877	130	79	3796103	3908853	3803862	3916693	0.0	2.066e+05
CP010333.1	FR878060.1	99.887	108277	61	29	1098394	1206624	1090204	1198465	0.0	1.992e+05
CP010333.1	FR878060.1	99.844	103597	102	25	2859142	2962719	2853907	2957462	0.0	1.904e+05
CP010333.1	FR878060.1	99.944	100779	40	14	2527794	2628557	2519877	2620654	0.0	1.858e+05
CP010333.1	FR878060.1	99.734	88305	86	49	337397	425599	332634	420891	0.0	1.616e+05
CP010333.1	FR878060.1	99.941	85945	25	10	234453	320383	230511	316443	0.0	1.584e+05
CP010333.1	FR878060.1	99.882	82359	64	15	1221232	1303577	1215233	1297571	0.0	1.515e+05
CP010333.1	FR878060.1	99.940	76087	25	11	2078402	2154480	2073807	2149880	0.0	1.402e+05
CP010333.1	FR878060.1	99.901	74610	34	19	854894	929469	847841	922444	0.0	1.373e+05
CP010333.1	FR878060.1	99.935	72458	30	16	1652790	1725230	1647876	1720333	0.0	1.335e+05
CP010333.1	FR878060.1	99.867	69748	67	10	79933	149665	79593	149329	0.0	1.283e+05
CP010333.1	FR878060.1	99.943	68603	27	10	1889959	1958553	1879417	1948015	0.0	1.265e+05
CP010333.1	FR878060.1	99.950	65824	24	9	151580	217395	149327	215149	0.0	1.214e+05
CP010333.1	FR878060.1	99.901	63595	32	26	3732796	3796366	3740362	3803949	0.0	1.171e+05
CP010333.1	FR878060.1	99.867	62272	23	17	4031325	4093547	4034790	4097050	0.0	1.145e+05
CP010333.1	FR878060.1	99.733	62254	114	38	2798238	2860451	2792321	2854562	0.0	1.140e+05
CP010333.1	FR878060.1	99.886	61152	25	17	2002459	2063573	1997689	2058832	0.0	1.125e+05
CP010333.1	FR878060.1	99.886	57071	29	16	4313059	4370115	4332266	4389314	0.0	1.050e+05
CP010333.1	FR878060.1	99.882	54901	32	11	3976349	4031237	3980378	4035257	0.0	1.010e+05
CP010333.1	FR878060.1	99.904	52149	18	11	3229504	3281620	3217942	3270090	0.0	95995
CP010333.1	FR878060.1	99.492	49812	182	47	3926649	3976425	3930738	3980513	0.0	90518
CP010333.1	FR878060.1	99.955	42662	9	5	762368	805019	757227	799888	0.0	78668
CP010333.1	FR878060.1	99.869	42069	18	11	3328252	3370285	3315145	3357211	0.0	77348
CP010333.1	FR878060.1	99.941	40847	13	11	3182066	3222901	3170268	3211114	0.0	75287
CP010333.1	FR878060.1	99.914	40692	21	8	39244	79929	38969	79652	0.0	74938
CP010333.1	FR878060.1	99.931	39113	18	9	1	39106	1	39111	0.0	72070
CP010333.1	FR878060.1	99.948	38353	17	3	1422849	1461198	1418305	1456657	0.0	70711
CP010333.1	FR878060.1	99.835	36976	17	33	805001	841936	799816	836787	0.0	67904
CP010333.1	FR878060.1	99.953	36425	12	5	3145699	3182118	3133790	3170214	0.0	67165
CP010333.1	FR878060.1	99.942	34781	16	4	4093354	4128130	4096971	4131751	0.0	64114
CP010333.1	FR878060.1	99.299	34974	129	68	928744	963638	921629	956565	0.0	63121
CP010333.1	FR878060.1	99.198	33556	190	68	3112337	3145854	3100486	3134000	0.0	60403
CP010333.1	FR878060.1	99.936	26739	10	7	3281347	3308078	3269873	3296611	0.0	49277
CP010333.1	FR878060.1	99.847	26754	10	15	1958463	1985190	1948039	1974787	0.0	49149
CP010333.1	FR878060.1	99.920	26311	6	6	3493870	3520177	3482636	3508934	0.0	48457
CP010333.1	FR878060.1	99.930	24171	11	6	3700450	3724614	3691521	3715691	0.0	44536
CP010333.1	FR878060.1	99.921	24059	5	3	4128008	4152064	4131572	4155618	0.0	44311
