CP013741.1	FR878060.1	99.880	321608	274	36	2596570	2918129	2626514	2948058	0.0	5.917e+05
CP013741.1	FR878060.1	99.924	232025	104	14	962311	1194286	956568	1188569	0.0	4.274e+05
CP013741.1	FR878060.1	99.945	207804	83	8	596405	804188	592096	799888	0.0	3.831e+05
CP013741.1	FR878060.1	99.928	188926	91	8	3447643	3636561	3482636	3671523	0.0	3.481e+05
CP013741.1	FR878060.1	99.908	172305	132	12	2149842	2322140	2165928	2338212	0.0	3.173e+05
CP013741.1	FR878060.1	99.932	145745	79	6	425268	571010	420862	566588	0.0	2.686e+05
CP013741.1	FR878060.1	99.941	139749	65	6	4167018	4306764	4175984	4315717	0.0	2.576e+05
CP013741.1	FR878060.1	99.940	127808	66	3	1694282	1822087	1712380	1840178	0.0	2.356e+05
CP013741.1	FR878060.1	99.933	107413	53	6	855012	962414	849003	956406	0.0	1.979e+05
CP013741.1	FR878060.1	99.958	106506	44	1	3325777	3432281	3357230	3463735	0.0	1.964e+05
CP013741.1	FR878060.1	99.594	103916	282	79	3723735	3827583	3722459	3826301	0.0	1.894e+05
CP013741.1	FR878060.1	99.948	102351	49	4	2493887	2596236	2510242	2612589	0.0	1.887e+05
CP013741.1	FR878060.1	99.889	97388	84	6	1308479	1405845	1304290	1401674	0.0	1.792e+05
CP013741.1	FR878060.1	99.467	91934	420	54	1478978	1570876	1483918	1575816	0.0	1.670e+05
CP013741.1	FR878060.1	99.924	89525	62	6	2057734	2147253	2073807	2163330	0.0	1.649e+05
CP013741.1	FR878060.1	99.890	88159	54	5	337179	425297	332634	420789	0.0	1.622e+05
CP013741.1	FR878060.1	99.927	85945	43	4	234090	320026	230511	316443	0.0	1.583e+05
CP013741.1	FR878060.1	99.896	76213	46	3	1981693	2057878	1997689	2073895	0.0	1.403e+05
CP013741.1	FR878060.1	99.905	69740	63	1	79576	149315	79593	149329	0.0	1.284e+05
CP013741.1	FR878060.1	99.950	65825	30	3	151207	217030	149327	215149	0.0	1.214e+05
